"stationid","sampledate","replicate","NumOfTaxa","NumOfMolluscTaxa","NumOfCrustaceanTaxa","CrustaceanAbun","M_insidiosumAbun","A_diegensisAbun","G_littoreaAbun","NIT","scaled_NumTaxa","scaled_NumMolluscTaxa","scaled_NumCrustaceanTaxa","scaled_CrustaceanAbun","TWV","scaled_M_insid","scaled_A_dieg","scaled_G_littor","PIT","Raw_RBI","score","index"
"B03-4154",1-01-01,1,43,4,10,31,0,0,0,0,0.434343434343434,0.142857142857143,0.344827586206897,0.0183106910809214,0.926605836177704,0,0,0,0,0.926605836177704,0.191173952276696,"RBI"
"B03-4155",1-01-01,1,51,5,7,14,0,0,0,0,0.515151515151515,0.178571428571429,0.241379310344828,0.00826934435912581,0.937169590157553,0,0,0,0,0.937169590157553,0.19342635184596,"RBI"
"B03-4156",1-01-01,1,6,1,3,3,0,0,0,0,0.0606060606060606,0.0357142857142857,0.103448275862069,0.00177200236266982,0.200211622773083,0,0,0,0,0.200211622773083,0.0362924568812543,"RBI"
"B03-4157",1-01-01,1,21,6,2,3,0,0,0,0,0.212121212121212,0.214285714285714,0.0689655172413793,0.00177200236266982,0.495815444238973,0,0,0,0,0.495815444238973,0.0993209902428514,"RBI"
"B03-4158",1-01-01,1,33,12,6,15,0,0,0,0,0.333333333333333,0.428571428571429,0.206896551724138,0.00886001181334909,0.971016316582237,0,0,0,0,0.971016316582237,0.200643137864016,"RBI"
"B03-4159",1-01-01,1,93,11,16,50,0,0,0,0,0.939393939393939,0.392857142857143,0.551724137931034,0.0295333727111636,1.89135856335991,0,0,0,0,1.89135856335991,0.396878158498914,"RBI"
"B03-4160",1-01-01,1,3,0,2,4,0,0,0,0,0.0303030303030303,0,0.0689655172413793,0.00236266981689309,0.0998592149986329,0,0,0,0,0.0998592149986329,0.0148953550103695,"RBI"
"B03-4161",1-01-01,1,17,2,3,973,85,0,0,-0.2,0.171717171717172,0.0714285714285714,0.103448275862069,0.574719432959244,0.490273877247623,0.65108763295406,0,0,0.65108763295406,1.59244914315574,0.333144806643016,"RBI"
"B03-4162",1-01-01,1,62,13,11,31,0,0,0,0,0.626262626262626,0.464285714285714,0.379310344827586,0.0183106910809214,1.47443635814616,0,0,0,0,1.47443635814616,0.307982165916025,"RBI"
"B03-4163",1-01-01,1,86,14,27,230,0,0,0,-0.1,0.868686868686869,0.5,0.931034482758621,0.135853514471353,2.33368473006333,0,0,0,0,2.23368473006333,0.46986881238024,"RBI"
"B03-4164",1-01-01,1,48,8,11,25,0,0,0,0,0.484848484848485,0.285714285714286,0.379310344827586,0.0147666863555818,1.15356478697925,0,0,0,0,1.15356478697925,0.239566052660821,"RBI"
"B03-4165",1-01-01,1,86,6,17,54,0,0,0,0,0.868686868686869,0.214285714285714,0.586206896551724,0.0318960425280567,1.67715349015632,0,0,0,0,1.67715349015632,0.351205435001348,"RBI"
"B03-4166",1-01-01,1,52,10,3,16,0,0,0,-0.1,0.525252525252525,0.357142857142857,0.103448275862069,0.00945067926757236,0.988206328074344,0,0,0,0,0.888206328074345,0.182986423896449,"RBI"
"B03-4167",1-01-01,1,42,5,11,32,0,0,0,0,0.424242424242424,0.178571428571429,0.379310344827586,0.0189013585351447,0.986849537275225,0,0,0,0,0.986849537275225,0.20401909110346,"RBI"
"B03-4168",1-01-01,1,17,5,3,190,2,0,0,-0.2,0.171717171717172,0.178571428571429,0.103448275862069,0.112226816302422,0.481793580226275,0.255001193872177,0,0,0.255001193872177,0.791795967970628,0.162429843916978,"RBI"
"B03-4169",1-01-01,1,27,1,3,4,0,0,0,0,0.272727272727273,0.0357142857142857,0.103448275862069,0.00236266981689309,0.412480501757851,0,0,0,0,0.412480501757851,0.0815523457905865,"RBI"
"B03-4170",1-01-01,1,81,13,14,70,0,0,0,0,0.818181818181818,0.464285714285714,0.482758620689655,0.0413467217956291,1.7755628336061,0,0,0,0,1.7755628336061,0.372188237442664,"RBI"
"B03-4171",1-01-01,1,71,4,13,98,0,0,0,0,0.717171717171717,0.142857142857143,0.448275862068966,0.0578854105138807,1.3227760747263,0,0,0,0,1.3227760747263,0.275645218491747,"RBI"
"B03-4172",1-01-01,1,60,7,17,47,0,0,0,0,0.606060606060606,0.25,0.586206896551724,0.0277613703484938,1.44920784519945,0,0,0,0,1.44920784519945,0.302602952068114,"RBI"
"B03-4173",1-01-01,1,66,6,15,41,0,0,0,-0.1,0.666666666666667,0.214285714285714,0.517241379310345,0.0242173656231542,1.40424810166851,0,0,0,0,1.30424810166851,0.271694691187316,"RBI"
"B03-4177",1-01-01,1,43,9,7,16,0,0,0,-0.1,0.434343434343434,0.321428571428571,0.241379310344828,0.00945067926757236,0.999513985933727,0,0,0,0,0.899513985933727,0.1853974383654,"RBI"
"B03-4178",1-01-01,1,53,11,9,36,0,0,0,0,0.535353535353535,0.392857142857143,0.310344827586207,0.0212640283520378,1.24387151288489,0,0,0,0,1.24387151288489,0.258821218099125,"RBI"
"B03-4179",1-01-01,1,20,0,4,7,0,0,0,0,0.202020202020202,0,0.137931034482759,0.00413467217956291,0.340984904547851,0,0,0,0,0.340984904547851,0.0663080819931453,"RBI"
"B03-4181",1-01-01,1,59,7,19,128,0,0,1,0,0.595959595959596,0.25,0.655172413793103,0.0756054341405789,1.52003336828784,0,0,0.508132748154615,0.508132748154615,2.53629886459707,0.53439208200364,"RBI"
"B03-4182",1-01-01,1,61,10,14,1191,308,0,0,-0.2,0.616161616161616,0.357142857142857,0.482758620689655,0.703484937979917,1.63193432848911,0.898302056541077,0,0,0.898302056541077,3.22853844157126,0.681991138927775,"RBI"
"B03-4183",1-01-01,1,97,11,21,58,0,0,0,-0.1,0.97979797979798,0.392857142857143,0.724137931034483,0.0342587123449498,2.10535773177584,0,0,0,0,2.00535773177584,0.421185017436214,"RBI"
"B03-4184",1-01-01,1,54,11,7,31,0,0,0,0,0.545454545454545,0.392857142857143,0.241379310344828,0.0183106910809214,1.18426867142675,0,0,0,0,1.18426867142675,0.246112723118709,"RBI"
"B03-4185",1-01-01,1,97,13,25,92,0,0,0,-0.1,0.97979797979798,0.464285714285714,0.862068965517241,0.0543414057885411,2.31973801104807,0,0,0,0,2.21973801104807,0.466895098304493,"RBI"
"B03-4186",1-01-01,1,52,4,16,55,0,0,0,0,0.525252525252525,0.142857142857143,0.551724137931034,0.03248670998228,1.22795548353627,0,0,0,0,1.22795548353627,0.255427608429909,"RBI"
"B03-4188",1-01-01,1,7,0,0,0,0,0,0,0,0.0707070707070707,0,0,0,0.0707070707070707,0,0,0,0,0.0707070707070707,0.00867954599297883,"RBI"
"B03-4189",1-01-01,1,41,7,5,14,0,0,1,0,0.414141414141414,0.25,0.172413793103448,0.00826934435912581,0.838622543334644,0,0,0.508132748154615,0.508132748154615,1.85488803964387,0.389101927429397,"RBI"
"B03-4192",1-01-01,1,24,3,6,33,0,0,0,0,0.242424242424242,0.107142857142857,0.206896551724138,0.019492025989368,0.56133665778858,0,0,0,0,0.56133665778858,0.113291398249164,"RBI"
"B03-4193",1-01-01,1,61,15,11,151,0,2,0,-0.1,0.616161616161616,0.535714285714286,0.379310344827586,0.0891907855877141,1.55348394310042,0,0.521694860024429,0,0.521694860024429,2.49687366314927,0.525985855682148,"RBI"
"B03-4194",1-01-01,1,14,3,2,6,0,0,0,-0.1,0.141414141414141,0.107142857142857,0.0689655172413793,0.00354400472533963,0.318408516979713,0,0,0,0,0.218408516979713,0.0401723916801093,"RBI"
"B03-4195",1-01-01,1,54,7,10,29,0,0,0,0,0.545454545454545,0.25,0.344827586206897,0.0171293561724749,1.14456447070456,0,0,0,0,1.14456447070456,0.237647008679011,"RBI"
"B03-4196",1-01-01,1,8,0,3,4,0,0,0,0,0.0808080808080808,0,0.103448275862069,0.00236266981689309,0.184847024124373,0,0,0,0,0.184847024124373,0.0330164230542373,"RBI"
"B03-4197",1-01-01,1,2,0,0,0,0,0,0,0,0.0202020202020202,0,0,0,0.0202020202020202,0,0,0,0,0.0202020202020202,-0.00208912149210657,"RBI"
"B03-4198",1-01-01,1,75,14,12,25,0,0,0,0,0.757575757575758,0.5,0.413793103448276,0.0147666863555818,1.67506053261293,0,0,0,0,1.67506053261293,0.350759175397213,"RBI"
"B03-4199",1-01-01,1,4,1,1,1,0,0,0,0,0.0404040404040404,0.0357142857142857,0.0344827586206897,0.000590667454223272,0.110748751602572,0,0,0,0,0.110748751602572,0.0172172178257082,"RBI"
"B03-4200",1-01-01,1,42,10,7,11,0,0,0,0,0.424242424242424,0.357142857142857,0.241379310344828,0.006497341996456,1.02438892722922,0,0,0,0,1.02438892722922,0.212023225422009,"RBI"
"B03-4201",1-01-01,1,21,2,5,5,0,0,0,0,0.212121212121212,0.0714285714285714,0.172413793103448,0.00295333727111636,0.456701910971011,0,0,0,0,0.456701910971011,0.0909812176910471,"RBI"
"B03-4202",1-01-01,1,13,2,1,1,0,0,0,0,0.131313131313131,0.0714285714285714,0.0344827586206897,0.000590667454223272,0.237372128225948,0,0,0,0,0.237372128225948,0.0442158055918866,"RBI"
"B03-4203",1-01-01,1,36,6,8,31,0,0,0,0,0.363636363636364,0.214285714285714,0.275862068965517,0.0183106910809214,0.858361819657826,0,0,0,0,0.858361819657826,0.176622989266061,"RBI"
"B03-4204",1-01-01,1,37,2,11,1168,0,0,0,0,0.373737373737374,0.0714285714285714,0.379310344827586,0.689899586532782,0.996951186626727,0,0,0,0,0.996951186626727,0.206172960901221,"RBI"
"B03-4205",1-01-01,1,73,12,12,30,0,0,0,0,0.737373737373737,0.428571428571429,0.413793103448276,0.0177200236266982,1.58416827530012,0,0,0,0,1.58416827530012,0.331379163176997,"RBI"
"B03-4206",1-01-01,1,22,4,5,38,16,0,0,-0.2,0.222222222222222,0.142857142857143,0.172413793103448,0.0224453632604843,0.543104498997934,0.428859179625062,0,0,0.428859179625062,1.20082285824806,0.24964240047933,"RBI"
"B03-4207",1-01-01,1,55,9,12,36,0,0,0,0,0.555555555555556,0.321428571428571,0.413793103448276,0.0212640283520378,1.29609323752041,0,0,0,0,1.29609323752041,0.269955914183457,"RBI"
"B03-4208",1-01-01,1,35,9,8,15,0,0,2,0,0.353535353535354,0.321428571428571,0.275862068965517,0.00886001181334909,0.95304099688278,0,0,0.604275079471354,0.604275079471354,2.16159115582549,0.454497048150424,"RBI"
"B03-4209",1-01-01,1,18,6,2,7,0,0,1,0,0.181818181818182,0.214285714285714,0.0689655172413793,0.00413467217956291,0.466103081390166,0,0,0.508132748154615,0.508132748154615,1.4823685776994,0.309673470724818,"RBI"
"B03-4210",1-01-01,1,54,12,8,59,0,0,0,0,0.545454545454545,0.428571428571429,0.275862068965517,0.0348493797991731,1.25860038794128,0,0,0,0,1.25860038794128,0.261961703185775,"RBI"
"B03-4211",1-01-01,1,2,0,0,0,0,0,0,0,0.0202020202020202,0,0,0,0.0202020202020202,0,0,0,0,0.0202020202020202,-0.00208912149210657,"RBI"
"B03-4212",1-01-01,1,27,5,6,49,0,0,0,-0.1,0.272727272727273,0.178571428571429,0.206896551724138,0.0289427052569403,0.665430929337074,0,0,0,0,0.565430929337074,0.114164377257372,"RBI"
"B03-4213",1-01-01,1,13,1,7,4169,3262,0,0,-0.2,0.131313131313131,0.0357142857142857,0.241379310344828,2.46249261665682,1.02402988153645,1.6205248830865,0,0,1.6205248830865,4.06507964770945,0.860358133839968,"RBI"
"B03-4215",1-01-01,1,72,6,13,28,0,0,0,0,0.727272727272727,0.214285714285714,0.448275862068966,0.0165386887182516,1.39396897580697,0,0,0,0,1.39396897580697,0.290824941536667,"RBI"
"B03-4216",1-01-01,1,4,0,1,3,0,0,0,0,0.0404040404040404,0,0.0344827586206897,0.00177200236266982,0.0753297996153975,0,0,0,0,0.0753297996153975,0.0096652024766306,"RBI"
"B03-4218",1-01-01,1,72,9,19,78,0,0,0,0,0.727272727272727,0.321428571428571,0.655172413793103,0.0460720614294152,1.71539172785176,0,0,0,0,1.71539172785176,0.359358577367112,"RBI"
"B03-4219",1-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00639658848614072,"RBI"
"B03-4220",1-01-01,1,3,0,1,1,0,0,0,0,0.0303030303030303,0,0.0344827586206897,0.000590667454223272,0.0649334557872758,0,0,0,0,0.0649334557872758,0.00744849803566648,"RBI"
"B03-4221",1-01-01,1,17,3,3,554,418,0,0,-0.2,0.171717171717172,0.107142857142857,0.103448275862069,0.327229769639693,0.464115747132021,0.969569142656189,0,0,0.969569142656189,2.2032540324444,0.463380390713092,"RBI"
"B03-4222",1-01-01,1,63,15,13,35,0,0,0,0,0.636363636363636,0.535714285714286,0.448275862068966,0.0206733608978145,1.62552212437134,0,0,0,0,1.62552212437134,0.34019661500455,"RBI"
"B03-4224",1-01-01,1,8,1,1,1,0,0,0,0,0.0808080808080808,0.0357142857142857,0.0344827586206897,0.000590667454223272,0.151152792006612,0,0,0,0,0.151152792006612,0.0258321518137766,"RBI"
"B03-4227",1-01-01,1,42,8,6,30,0,0,0,0,0.424242424242424,0.285714285714286,0.206896551724138,0.0177200236266982,0.921283267587522,0,0,0,0,0.921283267587522,0.190039076244674,"RBI"
"B03-4228",1-01-01,1,42,5,7,546,0,0,0,-0.2,0.424242424242424,0.178571428571429,0.241379310344828,0.322504430005907,0.924819270660157,0,0,0,0,0.724819270660157,0.148149098221782,"RBI"
"B03-4230",1-01-01,1,74,11,11,23,0,0,0,0,0.747474747474748,0.392857142857143,0.379310344827586,0.0135853514471353,1.52303857302126,0,0,0,0,1.52303857302126,0.318345111518392,"RBI"
"B03-4232",1-01-01,1,72,12,16,33,0,0,0,0,0.727272727272727,0.428571428571429,0.551724137931034,0.019492025989368,1.71244130027253,0,0,0,0,1.71244130027253,0.35872948833103,"RBI"
"B03-4234",1-01-01,1,75,6,11,16,0,0,0,0,0.757575757575758,0.214285714285714,0.379310344827586,0.00945067926757236,1.35353448650595,0,0,0,0,1.35353448650595,0.282203515246471,"RBI"
"B03-4235",1-01-01,1,106,15,17,311,0,0,0,0,1.07070707070707,0.535714285714286,0.586206896551724,0.183697578263438,2.23855264753894,0,0,0,0,2.23855264753894,0.470906747876107,"RBI"
"B03-4236",1-01-01,1,32,3,6,55,0,0,0,-0.1,0.323232323232323,0.107142857142857,0.206896551724138,0.03248670998228,0.645393409594888,0,0,0,0,0.545393409594888,0.109891984988249,"RBI"
"B03-4237",1-01-01,1,47,5,12,29,0,0,0,0,0.474747474747475,0.178571428571429,0.413793103448276,0.0171293561724749,1.0713943458103,0,0,0,0,1.0713943458103,0.222045702731407,"RBI"
"B03-4238",1-01-01,1,59,7,16,49,0,0,0,0,0.595959595959596,0.25,0.551724137931034,0.0289427052569403,1.40491941020487,0,0,0,0,1.40491941020487,0.293159788956261,"RBI"
"B03-4239",1-01-01,1,8,1,3,3,0,0,0,0,0.0808080808080808,0.0357142857142857,0.103448275862069,0.00177200236266982,0.220413642975103,0,0,0,0,0.220413642975103,0.0405999238752885,"RBI"
"B03-4240",1-01-01,1,9,2,0,0,0,0,0,0,0.0909090909090909,0.0714285714285714,0,0,0.162337662337662,0,0,0,0,0.162337662337662,0.0282169855730623,"RBI"
"B03-4241",1-01-01,1,91,13,21,88,0,0,0,0,0.919191919191919,0.464285714285714,0.724137931034483,0.051978735971648,2.12061024850503,0,0,0,0,2.12061024850503,0.445759114819835,"RBI"
"B03-4242",1-01-01,1,58,7,14,72,0,0,0,0,0.585858585858586,0.25,0.482758620689655,0.0425280567040756,1.32924922072426,0,0,0,0,1.32924922072426,0.27702542019707,"RBI"
"B03-4243",1-01-01,1,74,7,19,75,0,0,0,0,0.747474747474748,0.25,0.655172413793103,0.0443000590667454,1.66372217603454,0,0,0,0,1.66372217603454,0.348341615359176,"RBI"
"B03-4244",1-01-01,1,61,15,6,14,0,0,0,0,0.616161616161616,0.535714285714286,0.206896551724138,0.00826934435912581,1.36083978968982,0,0,0,0,1.36083978968982,0.283761149187595,"RBI"
"B03-4246",1-01-01,1,42,11,9,34,0,0,0,-0.1,0.424242424242424,0.392857142857143,0.310344827586207,0.0200826934435913,1.13246506804667,0,0,0,0,1.03246506804667,0.213745217067521,"RBI"
"B03-4248",1-01-01,1,73,16,12,18,0,0,0,0,0.737373737373737,0.571428571428571,0.413793103448276,0.0106320141760189,1.72525341579459,0,0,0,0,1.72525341579459,0.361461282685413,"RBI"
"B03-4249",1-01-01,1,7,0,0,0,0,0,0,0,0.0707070707070707,0,0,0,0.0707070707070707,0,0,0,0,0.0707070707070707,0.00867954599297883,"RBI"
"B03-4250",1-01-01,1,61,5,17,74,0,0,0,0,0.616161616161616,0.178571428571429,0.586206896551724,0.0437093916125222,1.3918672891879,0,0,0,0,1.3918672891879,0.290376820722367,"RBI"
"B03-4251",1-01-01,1,65,9,14,37,0,0,0,0,0.656565656565657,0.321428571428571,0.482758620689655,0.0218546958062611,1.46621652263545,0,0,0,0,1.46621652263545,0.306229535743166,"RBI"
"B03-4252",1-01-01,1,9,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0.0909090909090909,0,0,0,0,0.0909090909090909,0.012987012987013,"RBI"
"B03-4253",1-01-01,1,64,4,25,130,0,0,1,0,0.646464646464647,0.142857142857143,0.862068965517241,0.0767867690490254,1.67058744710129,0,0,0.508132748154615,0.508132748154615,2.68685294341052,0.566493164906294,"RBI"
"B03-4254",1-01-01,1,13,0,3,4,0,0,0,0,0.131313131313131,0,0.103448275862069,0.00236266981689309,0.235352074629424,0,0,0,0,0.235352074629424,0.0437850905393227,"RBI"
"B03-4255",1-01-01,1,63,4,23,85,0,0,0,-0.1,0.636363636363636,0.142857142857143,0.793103448275862,0.0502067336089781,1.58487591089889,0,0,0,0,1.48487591089889,0.31020808334731,"RBI"
"B03-4256",1-01-01,1,42,8,11,27,0,0,0,0,0.424242424242424,0.285714285714286,0.379310344827586,0.0159480212640284,1.0932540601003,0,0,0,0,1.0932540601003,0.226706622622666,"RBI"
"B03-4257",1-01-01,1,64,14,13,60,0,0,0,-0.2,0.646464646464647,0.5,0.448275862068966,0.0354400472533963,1.60360052034696,0,0,0,0,1.40360052034696,0.292878575766943,"RBI"
"B03-4258",1-01-01,1,23,4,4,1252,0,0,0,-0.2,0.232323232323232,0.142857142857143,0.137931034482759,0.739515652687537,0.697990322835018,0,0,0,0,0.497990322835018,0.0997847170223919,"RBI"
"B03-4259",1-01-01,1,31,3,11,62,0,0,0,0,0.313131313131313,0.107142857142857,0.379310344827586,0.0366213821618429,0.808739860642217,0,0,0,0,0.808739860642217,0.166042614209428,"RBI"
"B03-4260",1-01-01,1,58,10,14,32,0,0,0,0,0.585858585858586,0.357142857142857,0.482758620689655,0.0189013585351447,1.43048540332488,0,0,0,0,1.43048540332488,0.298610960197203,"RBI"
"B03-4261",1-01-01,1,22,2,7,35,0,0,0,0,0.222222222222222,0.0714285714285714,0.241379310344828,0.0206733608978145,0.540198444220075,0,0,0,0,0.540198444220075,0.108784316464835,"RBI"
"B03-4262",1-01-01,1,67,13,7,22,0,0,0,0,0.676767676767677,0.464285714285714,0.241379310344828,0.012994683992912,1.38568137239645,0,0,0,0,1.38568137239645,0.289057861918219,"RBI"
"B03-4263",1-01-01,1,6,2,0,0,0,0,0,0,0.0606060606060606,0.0714285714285714,0,0,0.132034632034632,0,0,0,0,0.132034632034632,0.0217557850820111,"RBI"
"B03-4264",1-01-01,1,40,6,18,1235,0,0,0,-0.2,0.404040404040404,0.214285714285714,0.620689655172414,0.729474305965741,1.42138434998997,0,0,0,0,1.22138434998997,0.254026513857136,"RBI"
"B03-4265",1-01-01,1,70,8,15,45,0,0,0,0,0.707070707070707,0.285714285714286,0.517241379310345,0.0265800354400473,1.51667138095535,0,0,0,0,1.51667138095535,0.316987501269797,"RBI"
"B03-4266",1-01-01,1,44,9,8,41,0,0,0,0,0.444444444444444,0.321428571428571,0.275862068965517,0.0242173656231542,1.04778942624432,0,0,0,0,1.04778942624432,0.217012670841007,"RBI"
"B03-4267",1-01-01,1,37,8,6,51,0,0,0,0,0.373737373737374,0.285714285714286,0.206896551724138,0.0301240401653869,0.873879221217144,0,0,0,0,0.873879221217144,0.179931603671033,"RBI"
"B03-4268",1-01-01,1,50,7,17,514,0,6,3,0,0.505050505050505,0.25,0.586206896551724,0.303603071470762,1.41715816946992,0,0.686589047969039,0.668740304976422,1.35532935294546,4.12781687536084,0.873734941441544,"RBI"
"B03-4269",1-01-01,1,21,6,0,0,0,0,0,0,0.212121212121212,0.214285714285714,0,0,0.426406926406926,0,0,0,0,0.426406926406926,0.084521732709366,"RBI"
"B03-4270",1-01-01,1,8,1,2,17,0,0,0,-0.2,0.0808080808080808,0.0357142857142857,0.0689655172413793,0.0100413467217956,0.187998220444195,0,0,0,0,-0.0120017795558053,-0.00895560331680283,"RBI"
"B03-4272",1-01-01,1,47,17,7,20,0,0,1,0,0.474747474747475,0.607142857142857,0.241379310344828,0.0118133490844654,1.32622297950628,0,0,0.508132748154615,0.508132748154615,2.34248847581551,0.493067905291153,"RBI"
"B03-4273",1-01-01,1,18,6,2,484,17,0,0,-0.1,0.181818181818182,0.214285714285714,0.0689655172413793,0.285883047844064,0.536540175306291,0.435408542228075,0,0,0.435408542228075,1.30735725976244,0.272357624682823,"RBI"
"B03-4274",1-01-01,1,50,13,12,29,0,0,0,0,0.505050505050505,0.464285714285714,0.413793103448276,0.0171293561724749,1.38741166182761,0,0,0,0,1.38741166182761,0.289426793566655,"RBI"
"B03-4276",1-01-01,1,63,10,17,336,0,0,0,-0.1,0.636363636363636,0.357142857142857,0.586206896551724,0.19846426461902,1.62932945621297,0,0,0,0,1.52932945621297,0.319686451218118,"RBI"
"B03-4277",1-01-01,1,90,15,15,62,0,0,0,0,0.909090909090909,0.535714285714286,0.517241379310345,0.0366213821618429,1.971201919656,0,0,0,0,1.971201919656,0.413902328284861,"RBI"
"B03-4278",1-01-01,1,59,9,11,18,0,0,0,0,0.595959595959596,0.321428571428571,0.379310344827586,0.0106320141760189,1.29935651575976,0,0,0,0,1.29935651575976,0.270651709117219,"RBI"
"B03-4279",1-01-01,1,15,3,2,2,0,0,0,0,0.151515151515152,0.107142857142857,0.0689655172413793,0.00118133490844654,0.3279188596265,0,0,0,0,0.3279188596265,0.0635221449097014,"RBI"
"B03-4280",1-01-01,1,108,17,22,97,0,0,0,0,1.09090909090909,0.607142857142857,0.758620689655172,0.0572947430596574,2.47099632347203,0,0,0,0,2.47099632347203,0.520468299247768,"RBI"
"B03-4282",1-01-01,1,112,13,19,76,0,0,0,0,1.13131313131313,0.464285714285714,0.655172413793103,0.0448907265209687,2.26199394102219,0,0,0,0,2.26199394102219,0.475904891475947,"RBI"
"B03-4284",1-01-01,1,18,2,5,19,0,0,0,0,0.181818181818182,0.0714285714285714,0.172413793103448,0.0112226816302422,0.428466216757762,0,0,0,0,0.428466216757762,0.0849608138076252,"RBI"
"B03-4285",1-01-01,1,41,6,9,40,0,0,0,0,0.414141414141414,0.214285714285714,0.310344827586207,0.0236266981689309,0.944678630555568,0,0,0,0,0.944678630555568,0.19502742655769,"RBI"
"B03-4286",1-01-01,1,102,16,24,104,0,0,0,-0.1,1.03030303030303,0.571428571428571,0.827586206896552,0.0614294152392203,2.44467516243796,0,0,0,0,2.34467516243796,0.493534149773552,"RBI"
"B03-4288",1-01-01,1,14,4,2,428,218,0,0,-0.2,0.141414141414141,0.142857142857143,0.0689655172413793,0.252805670407561,0.416438219114554,0.823946167899599,0,0,0.823946167899599,1.86433055491375,0.391115256911247,"RBI"
"B03-4290",1-01-01,1,98,16,15,64,0,0,0,0,0.98989898989899,0.571428571428571,0.517241379310345,0.0378027170702894,2.08801961990548,0,0,0,0,2.08801961990548,0.43881015349797,"RBI"
"B03-4291",1-01-01,1,36,10,6,68,0,0,0,0,0.363636363636364,0.357142857142857,0.206896551724138,0.0401653868871825,0.937717119225154,0,0,0,0,0.937717119225154,0.193543095783615,"RBI"
"B03-4294",1-01-01,1,54,4,8,15,0,0,0,0,0.545454545454545,0.142857142857143,0.275862068965517,0.00886001181334909,0.966388760230543,0,0,0,0,0.966388760230543,0.199656452074743,"RBI"
"B03-4295",1-01-01,1,7,0,0,0,0,0,0,0,0.0707070707070707,0,0,0,0.0707070707070707,0,0,0,0,0.0707070707070707,0.00867954599297883,"RBI"
"B03-4296",1-01-01,1,48,12,10,18,0,0,0,0,0.484848484848485,0.428571428571429,0.344827586206897,0.0106320141760189,1.26090550317081,0,0,0,0,1.26090550317081,0.262453198970323,"RBI"
